1000, 762, 0, 0.71758
10000, 7329, 0, 1.471355
100000, 73227, 0, 14.455913
150000, 109472, 0, 15.75228
20000, 14682, 0, 2.111628
235886, 172484, 0, 22.702958
40000, 29256, 0, 5.229313
500, 397, 0, 0.134956
5000, 3691, 0, 0.677828
50000, 36460, 0, 7.368698
60000, 43964, 0, 10.513492
7500, 5547, 0, 1.731523
75000, 54874, 0, 8.852142
